0,1,2,3,4,5,6,7,8,9,10,11,12
California,0.0,0.0,43.0,597.0,1204.0,2312.0,5298.0,4625.0,2125.0,1648.0,2941.0,1867.0
California,0.0,0.0,2.0,2.0,0.0,24.0,113.0,48.0,38.0,64.0,744.0,155.0
California,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
California,0.0,0.0,149.0,386.0,543.0,1848.0,4418.0,3431.0,2100.0,1703.0,5374.0,2758.0
California,0.0,0.0,24.0,140.0,47.0,294.0,1005.0,914.0,404.0,464.0,1601.0,479.0
California,0.0,0.0,6.0,12.0,12.0,41.0,394.0,462.0,245.0,181.0,683.0,367.0
Colorado,0.0,0.0,181.0,1404.0,1673.0,927.0,1772.0,1550.0,1852.0,5857.0,14449.0,2669.0
Colorado,0.0,0.0,1.0,9.0,66.0,115.0,33.0,14.0,6.0,112.0,256.0,91.0
Colorado,0.0,0.0,333.0,2139.0,1922.0,808.0,1675.0,1219.0,1321.0,4228.0,13583.0,2942.0
Colorado,0.0,0.0,1.0,7.0,0.0,0.0,24.0,16.0,6.0,14.0,174.0,82.0
Colorado,0.0,0.0,3.0,7.0,2.0,2.0,0.0,2.0,2.0,18.0,70.0,27.0
Colorado,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,7.0,167.0,216.0
Colorado,0.0,0.0,107.0,473.0,400.0,404.0,488.0,428.0,2135.0,1435.0,5241.0,932.0
Colorado,0.0,0.0,20.0,130.0,90.0,58.0,100.0,137.0,124.0,412.0,975.0,216.0
Colorado,0.0,0.0,17.0,49.0,6.0,5.0,209.0,30.0,20.0,95.0,227.0,76.0
Colorado,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,5.0,1.0,47.0,13.0
Colorado,0.0,0.0,4.0,9.0,3.0,3.0,7.0,9.0,5.0,49.0,101.0,23.0
Colorado,0.0,0.0,0.0,0.0,2.0,11.0,10.0,8.0,4.0,46.0,92.0,44.0
Colorado,0.0,0.0,3.0,0.0,3.0,15.0,1.0,10.0,0.0,6.0,46.0,8.0
Colorado,0.0,0.0,1.0,1.0,62.0,6.0,2.0,1.0,1.0,22.0,1143.0,101.0
Colorado,0.0,0.0,0.0,2.0,0.0,0.0,8.0,7.0,0.0,7.0,48.0,20.0
Colorado,0.0,0.0,1.0,43.0,25.0,14.0,21.0,62.0,23.0,26.0,432.0,160.0
Colorado,0.0,0.0,539.0,2462.0,2774.0,1316.0,2532.0,1642.0,2094.0,6082.0,17263.0,3066.0
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0,12.0
Colorado,0.0,0.0,141.0,337.0,242.0,231.0,665.0,388.0,655.0,1673.0,6450.0,1385.0
Colorado,0.0,0.0,227.0,323.0,37.0,105.0,334.0,156.0,80.0,248.0,880.0,182.0
Colorado,0.0,0.0,286.0,646.0,800.0,642.0,2099.0,1545.0,944.0,3942.0,16293.0,3984.0
Colorado,0.0,0.0,5.0,24.0,24.0,4.0,28.0,36.0,41.0,80.0,366.0,101.0
Colorado,0.0,0.0,2.0,20.0,4.0,10.0,66.0,55.0,20.0,632.0,2018.0,500.0
Colorado,0.0,0.0,33.0,60.0,46.0,159.0,393.0,153.0,112.0,274.0,1016.0,289.0
Colorado,0.0,0.0,0.0,1.0,2.0,4.0,6.0,4.0,2.0,11.0,57.0,11.0
Colorado,0.0,0.0,4.0,1.0,9.0,7.0,21.0,21.0,13.0,82.0,240.0,71.0
Colorado,0.0,0.0,82.0,84.0,11.0,10.0,59.0,45.0,6.0,22.0,154.0,29.0
Colorado,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0
Colorado,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,15.0,11.0,133.0,34.0
Colorado,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,12.0,1.0
Colorado,0.0,0.0,304.0,1034.0,883.0,461.0,1192.0,918.0,1053.0,3458.0,11407.0,2422.0
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,18.0,10.0
Colorado,0.0,0.0,2.0,19.0,5.0,6.0,10.0,32.0,6.0,59.0,162.0,35.0
Colorado,0.0,0.0,23.0,39.0,19.0,31.0,85.0,43.0,23.0,129.0,986.0,259.0
Colorado,0.0,0.0,1.0,17.0,13.0,20.0,19.0,10.0,18.0,45.0,133.0,43.0
Colorado,0.0,0.0,99.0,264.0,220.0,153.0,623.0,594.0,683.0,1804.0,5813.0,1411.0
Colorado,0.0,0.0,0.0,3.0,2.0,4.0,6.0,5.0,5.0,60.0,166.0,49.0
Colorado,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,3.0,14.0,119.0,414.0
Colorado,0.0,0.0,6.0,276.0,332.0,23.0,10.0,41.0,194.0,424.0,935.0,295.0
Colorado,0.0,0.0,14.0,32.0,8.0,42.0,159.0,153.0,235.0,996.0,4284.0,829.0
Colorado,0.0,0.0,2.0,0.0,0.0,5.0,11.0,1.0,1.0,1.0,15.0,0.0
Colorado,0.0,0.0,4.0,2.0,1.0,7.0,10.0,10.0,9.0,34.0,228.0,57.0
Colorado,0.0,0.0,1.0,15.0,29.0,27.0,35.0,17.0,17.0,83.0,496.0,131.0
Colorado,0.0,0.0,13.0,83.0,76.0,35.0,67.0,69.0,42.0,107.0,623.0,230.0
Colorado,0.0,0.0,4.0,368.0,257.0,23.0,22.0,39.0,43.0,146.0,765.0,99.0
Colorado,0.0,0.0,3.0,7.0,9.0,3.0,30.0,30.0,16.0,78.0,487.0,312.0
Colorado,0.0,0.0,0.0,5.0,3.0,3.0,1.0,13.0,1.0,14.0,77.0,9.0
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colorado,0.0,0.0,3.0,8.0,12.0,4.0,15.0,1.0,15.0,50.0,130.0,39.0
Colorado,0.0,0.0,1.0,5.0,7.0,3.0,3.0,0.0,14.0,27.0,127.0,13.0
Colorado,0.0,0.0,30.0,35.0,-7.0,41.0,67.0,31.0,26.0,75.0,203.0,83.0
Colorado,0.0,0.0,0.0,1.0,13.0,6.0,27.0,38.0,9.0,104.0,429.0,105.0
Colorado,0.0,0.0,21.0,118.0,156.0,95.0,207.0,271.0,261.0,1202.0,6263.0,1290.0
Colorado,0.0,0.0,0.0,1.0,0.0,3.0,2.0,17.0,3.0,5.0,114.0,36.0
Colorado,0.0,0.0,5.0,2.0,26.0,43.0,11.0,7.0,2.0,35.0,108.0,34.0
Colorado,0.0,0.0,17.0,39.0,6.0,11.0,26.0,35.0,25.0,71.0,432.0,103.0
Colorado,0.0,0.0,1.0,3.0,77.0,21.0,5.0,4.0,0.0,35.0,71.0,14.0
Colorado,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,10.0,-1.0
Colorado,0.0,0.0,4.0,15.0,4.0,14.0,36.0,20.0,1.0,15.0,102.0,56.0
Colorado,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,31.0,63.0,6.0
Colorado,0.0,0.0,20.0,108.0,98.0,43.0,53.0,41.0,102.0,288.0,764.0,181.0
Colorado,0.0,0.0,7.0,21.0,4.0,9.0,69.0,52.0,15.0,78.0,391.0,83.0
Colorado,0.0,0.0,129.0,29.0,-144.0,3.0,1.0,2.0,1.0,2.0,4.0,-2.0
Colorado,0.0,0.0,1.0,6.0,34.0,4.0,2.0,6.0,12.0,41.0,129.0,55.0
Colorado,0.0,0.0,255.0,1521.0,712.0,314.0,701.0,557.0,724.0,1799.0,7443.0,1653.0
Colorado,0.0,0.0,2.0,6.0,27.0,17.0,10.0,1.0,62.0,102.0,105.0,36.0
Connecticut,0.0,0.0,1870.0,9424.0,4255.0,1154.0,1090.0,1110.0,1322.0,3930.0,14150.0,3230.0
Connecticut,0.0,0.0,393.0,5208.0,4695.0,1366.0,983.0,859.0,1297.0,3383.0,10711.0,1984.0
Connecticut,0.0,0.0,121.0,842.0,434.0,93.0,107.0,112.0,175.0,421.0,2198.0,428.0
Connecticut,0.0,0.0,56.0,601.0,447.0,201.0,72.0,78.0,144.0,419.0,1699.0,290.0
Connecticut,0.0,0.0,517.0,7019.0,3787.0,1036.0,682.0,634.0,802.0,2875.0,12103.0,3388.0
Connecticut,0.0,0.0,27.0,537.0,514.0,190.0,134.0,175.0,476.0,1750.0,2248.0,597.0
Connecticut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connecticut,0.0,0.0,56.0,381.0,399.0,77.0,106.0,126.0,218.0,417.0,1274.0,171.0
Connecticut,0.0,0.0,77.0,385.0,-228.0,-30.0,39.0,-133.0,41.0,-10.0,561.0,108.0
Connecticut,0.0,0.0,11.0,175.0,198.0,226.0,83.0,108.0,196.0,472.0,1144.0,224.0
Delaware,0.0,0.0,34.0,725.0,677.0,254.0,477.0,457.0,339.0,606.0,1534.0,842.0
Delaware,0.0,0.0,197.0,1537.0,2024.0,1307.0,1729.0,1396.0,2178.0,2824.0,6812.0,2701.0
Delaware,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaware,0.0,0.0,88.0,2128.0,2037.0,428.0,927.0,722.0,461.0,1308.0,2337.0,729.0
Delaware,0.0,0.0,0.0,25.0,26.0,-13.0,181.0,66.0,206.0,-400.0,20.0,-14.0
DiamondPrincess,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DistrictofColumbia,0.0,0.0,495.0,3828.0,4478.0,1526.0,1799.0,1866.0,1334.0,1940.0,4286.0,1584.0
DistrictofColumbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DistrictofColumbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,0.0,0.0,87.0,180.0,113.0,817.0,2329.0,1670.0,3097.0,2289.0,2282.0,518.0
Florida,0.0,0.0,9.0,11.0,9.0,34.0,293.0,797.0,331.0,311.0,235.0,78.0
Florida,0.0,0.0,8.0,64.0,26.0,286.0,3091.0,1888.0,761.0,742.0,1605.0,739.0
Florida,0.0,0.0,2.0,44.0,5.0,32.0,242.0,413.0,391.0,110.0,173.0,60.0
Florida,0.0,0.0,37.0,248.0,137.0,1371.0,3627.0,1814.0,1815.0,2694.0,3813.0,1070.0
Florida,0.0,0.0,1219.0,3734.0,2170.0,8501.0,39787.0,15710.0,6099.0,9015.0,21289.0,6110.0
Florida,0.0,0.0,1.0,7.0,55.0,13.0,205.0,289.0,50.0,107.0,143.0,53.0
Florida,0.0,0.0,24.0,212.0,222.0,317.0,1171.0,731.0,405.0,633.0,1372.0,440.0
Florida,0.0,0.0,19.0,80.0,22.0,170.0,914.0,890.0,688.0,492.0,1478.0,390.0
Florida,0.0,0.0,41.0,232.0,109.0,331.0,2095.0,1284.0,1059.0,1004.0,1864.0,540.0
Florida,0.0,0.0,146.0,450.0,943.0,2686.0,5356.0,2028.0,1142.0,1836.0,3170.0,1169.0
Florida,0.0,0.0,3.0,55.0,86.0,143.0,2189.0,864.0,496.0,448.0,505.0,152.0
Florida,0.0,0.0,7.0,22.0,153.0,422.0,660.0,225.0,82.0,105.0,735.0,88.0
Florida,0.0,0.0,0.0,7.0,44.0,17.0,184.0,467.0,116.0,68.0,60.0,21.0
Florida,0.0,0.0,207.0,805.0,632.0,4563.0,14831.0,5422.0,4088.0,4708.0,8722.0,3058.0
Florida,0.0,0.0,94.0,412.0,309.0,1137.0,5786.0,3445.0,1170.0,1289.0,3087.0,888.0
Florida,0.0,0.0,18.0,115.0,56.0,121.0,591.0,411.0,439.0,406.0,589.0,143.0
Florida,0.0,0.0,0.0,2.0,0.0,4.0,102.0,436.0,83.0,146.0,57.0,8.0
Florida,0.0,0.0,1.0,94.0,178.0,106.0,968.0,977.0,509.0,235.0,244.0,106.0
Florida,0.0,0.0,0.0,5.0,7.0,85.0,212.0,155.0,49.0,98.0,152.0,52.0
Florida,0.0,0.0,3.0,3.0,24.0,145.0,214.0,67.0,86.0,68.0,62.0,24.0
Florida,0.0,0.0,0.0,1.0,0.0,22.0,313.0,488.0,51.0,68.0,118.0,44.0
Florida,0.0,0.0,0.0,6.0,227.0,101.0,236.0,129.0,160.0,48.0,71.0,45.0
Florida,0.0,0.0,0.0,18.0,81.0,331.0,403.0,264.0,269.0,251.0,148.0,45.0
Florida,0.0,0.0,4.0,79.0,332.0,538.0,679.0,343.0,101.0,162.0,259.0,114.0
Florida,0.0,0.0,24.0,66.0,25.0,258.0,1301.0,941.0,560.0,597.0,1233.0,390.0
Florida,0.0,0.0,17.0,64.0,48.0,221.0,813.0,660.0,354.0,502.0,1101.0,256.0
Florida,0.0,0.0,305.0,819.0,1077.0,8551.0,18364.0,8020.0,5112.0,6039.0,10006.0,2983.0
Florida,0.0,0.0,1.0,9.0,9.0,158.0,245.0,200.0,134.0,178.0,232.0,90.0
Florida,0.0,0.0,33.0,57.0,40.0,567.0,1507.0,631.0,419.0,642.0,1120.0,235.0
Florida,0.0,0.0,2.0,12.0,237.0,112.0,1203.0,770.0,497.0,314.0,736.0,126.0
Florida,0.0,0.0,0.0,28.0,1.0,20.0,180.0,271.0,60.0,120.0,94.0,28.0
Florida,0.0,0.0,0.0,1.0,7.0,24.0,70.0,1102.0,29.0,46.0,44.0,40.0
Florida,0.0,0.0,66.0,161.0,74.0,1001.0,3214.0,1880.0,1146.0,1138.0,1991.0,512.0
Florida,0.0,0.0,206.0,815.0,887.0,3680.0,9828.0,3257.0,1843.0,3073.0,6524.0,2096.0
Florida,0.0,0.0,26.0,193.0,185.0,710.0,3057.0,2150.0,4324.0,1749.0,2600.0,856.0
Florida,0.0,0.0,2.0,17.0,13.0,142.0,401.0,336.0,133.0,107.0,260.0,84.0
Florida,0.0,0.0,0.0,3.0,210.0,9.0,148.0,63.0,84.0,22.0,56.0,33.0
Florida,0.0,0.0,0.0,55.0,14.0,126.0,409.0,264.0,149.0,66.0,184.0,57.0
Florida,0.0,0.0,53.0,527.0,465.0,1811.0,5661.0,1909.0,1153.0,1884.0,3397.0,853.0
Florida,0.0,0.0,25.0,150.0,73.0,424.0,4220.0,3604.0,1278.0,1152.0,2118.0,856.0
Florida,0.0,0.0,28.0,163.0,460.0,1404.0,1536.0,906.0,430.0,480.0,855.0,272.0
Florida,0.0,0.0,2123.0,9940.0,5937.0,18820.0,81642.0,38448.0,13490.0,15491.0,43727.0,13432.0
Florida,0.0,0.0,27.0,52.0,29.0,151.0,1041.0,434.0,113.0,457.0,1077.0,188.0
Florida,0.0,0.0,10.0,46.0,20.0,106.0,872.0,650.0,423.0,371.0,698.0,247.0
Florida,0.0,0.0,39.0,115.0,69.0,443.0,2099.0,1389.0,882.0,1463.0,2386.0,891.0
Florida,0.0,0.0,0.0,11.0,72.0,294.0,516.0,350.0,332.0,175.0,286.0,72.0
Florida,0.0,0.0,373.0,1012.0,617.0,8312.0,18697.0,6891.0,4427.0,6105.0,11891.0,3149.0
Florida,0.0,0.0,110.0,368.0,223.0,1325.0,6444.0,2664.0,1422.0,1731.0,4067.0,1271.0
Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florida,0.0,0.0,551.0,2412.0,3033.0,8154.0,19124.0,8691.0,4587.0,5895.0,12925.0,3540.0
Florida,0.0,0.0,40.0,209.0,137.0,1606.0,4307.0,1749.0,1274.0,1650.0,3927.0,1254.0
Florida,0.0,0.0,167.0,562.0,568.0,5190.0,9869.0,3573.0,2252.0,3805.0,7072.0,1841.0
Florida,0.0,0.0,73.0,410.0,544.0,2809.0,8652.0,4523.0,3021.0,3132.0,4447.0,1524.0
Florida,0.0,0.0,13.0,93.0,46.0,187.0,962.0,479.0,361.0,261.0,346.0,192.0
Florida,0.0,0.0,44.0,110.0,91.0,348.0,2743.0,1335.0,683.0,640.0,1489.0,587.0
Florida,0.0,0.0,76.0,276.0,283.0,847.0,4106.0,1619.0,982.0,1556.0,4018.0,990.0
Florida,0.0,0.0,103.0,276.0,111.0,2076.0,3921.0,1542.0,1068.0,1314.0,2529.0,702.0
Florida,0.0,0.0,79.0,129.0,52.0,688.0,2268.0,1116.0,1059.0,1208.0,2233.0,710.0
Florida,0.0,0.0,38.0,209.0,224.0,1253.0,3278.0,1990.0,1099.0,1038.0,1666.0,539.0
Florida,0.0,0.0,51.0,130.0,72.0,92.0,732.0,775.0,461.0,632.0,522.0,249.0
Florida,0.0,0.0,3.0,127.0,37.0,332.0,632.0,1308.0,300.0,276.0,266.0,122.0
Florida,0.0,0.0,0.0,3.0,19.0,57.0,251.0,870.0,129.0,159.0,157.0,44.0
Florida,0.0,0.0,2.0,5.0,77.0,61.0,425.0,430.0,730.0,210.0,828.0,191.0
Florida,0.0,0.0,1.0,3.0,28.0,30.0,153.0,379.0,375.0,170.0,90.0,30.0
Florida,0.0,0.0,80.0,372.0,284.0,1369.0,4729.0,2449.0,1662.0,1982.0,3579.0,882.0
Florida,0.0,0.0,1.0,22.0,11.0,26.0,512.0,316.0,254.0,185.0,291.0,109.0
Florida,0.0,0.0,18.0,20.0,79.0,128.0,960.0,433.0,339.0,519.0,1194.0,214.0
Florida,0.0,0.0,1.0,11.0,45.0,56.0,382.0,511.0,78.0,164.0,277.0,63.0
Georgia,0.0,0.0,2.0,68.0,89.0,99.0,297.0,331.0,154.0,139.0,152.0,30.0
Georgia,0.0,0.0,0.0,8.0,40.0,99.0,136.0,123.0,38.0,42.0,112.0,18.0
Georgia,0.0,0.0,2.0,22.0,98.0,114.0,168.0,113.0,81.0,40.0,112.0,19.0
Georgia,0.0,0.0,4.0,19.0,11.0,9.0,12.0,17.0,12.0,8.0,33.0,3.0
Georgia,0.0,0.0,4.0,211.0,130.0,154.0,418.0,762.0,455.0,197.0,340.0,69.0
Georgia,0.0,0.0,3.0,21.0,64.0,45.0,102.0,142.0,111.0,85.0,219.0,75.0
Georgia,0.0,0.0,18.0,115.0,193.0,197.0,538.0,673.0,485.0,443.0,820.0,265.0
Georgia,0.0,0.0,131.0,182.0,165.0,210.0,857.0,886.0,507.0,776.0,1497.0,383.0
Georgia,0.0,0.0,3.0,22.0,49.0,91.0,170.0,284.0,172.0,93.0,126.0,92.0
Georgia,0.0,0.0,1.0,16.0,29.0,70.0,140.0,124.0,75.0,47.0,227.0,60.0
Georgia,0.0,0.0,20.0,285.0,148.0,395.0,2204.0,2352.0,685.0,603.0,986.0,315.0
Georgia,0.0,0.0,1.0,15.0,29.0,15.0,67.0,225.0,83.0,85.0,192.0,20.0
Georgia,0.0,0.0,0.0,23.0,33.0,38.0,125.0,89.0,38.0,127.0,321.0,37.0
Georgia,0.0,0.0,2.0,56.0,10.0,86.0,210.0,114.0,45.0,30.0,125.0,82.0
Georgia,0.0,0.0,7.0,45.0,22.0,53.0,403.0,327.0,297.0,159.0,194.0,64.0
Georgia,0.0,0.0,2.0,35.0,23.0,279.0,716.0,948.0,887.0,216.0,657.0,81.0
Georgia,0.0,0.0,8.0,77.0,36.0,23.0,246.0,264.0,159.0,86.0,344.0,47.0
Georgia,0.0,0.0,6.0,135.0,87.0,46.0,186.0,106.0,95.0,86.0,343.0,77.0
Georgia,0.0,0.0,9.0,90.0,33.0,30.0,27.0,38.0,19.0,31.0,17.0,34.0
Georgia,0.0,0.0,4.0,29.0,29.0,66.0,479.0,412.0,284.0,152.0,402.0,102.0
Georgia,0.0,0.0,1.0,6.0,6.0,24.0,174.0,142.0,112.0,82.0,69.0,5.0
Georgia,0.0,0.0,123.0,235.0,167.0,179.0,983.0,633.0,487.0,610.0,2228.0,335.0
Georgia,0.0,0.0,3.0,44.0,86.0,179.0,215.0,333.0,342.0,286.0,628.0,178.0
Georgia,0.0,0.0,1.0,7.0,24.0,19.0,297.0,213.0,77.0,10.0,152.0,34.0
Georgia,0.0,0.0,26.0,200.0,275.0,820.0,3487.0,2257.0,1446.0,1019.0,1397.0,367.0
Georgia,0.0,0.0,1.0,11.0,42.0,356.0,184.0,558.0,514.0,138.0,218.0,33.0
Georgia,0.0,0.0,3.0,13.0,8.0,37.0,114.0,383.0,226.0,190.0,280.0,71.0
Georgia,0.0,0.0,76.0,391.0,442.0,406.0,1428.0,2113.0,1262.0,1200.0,3362.0,868.0
Georgia,0.0,0.0,50.0,100.0,133.0,248.0,1134.0,1251.0,2168.0,764.0,2131.0,410.0
Georgia,0.0,0.0,4.0,18.0,17.0,18.0,15.0,39.0,11.0,2.0,26.0,1.0
Georgia,0.0,0.0,104.0,609.0,508.0,718.0,2474.0,2065.0,629.0,1310.0,2098.0,602.0
Georgia,0.0,0.0,1.0,7.0,51.0,49.0,61.0,119.0,91.0,79.0,77.0,6.0
Georgia,0.0,0.0,279.0,1335.0,1413.0,1850.0,6329.0,5760.0,2774.0,2602.0,7733.0,2033.0
Georgia,0.0,0.0,11.0,127.0,133.0,269.0,759.0,494.0,277.0,233.0,663.0,197.0
Georgia,0.0,0.0,18.0,167.0,282.0,484.0,503.0,304.0,137.0,247.0,430.0,124.0
Georgia,0.0,0.0,24.0,136.0,88.0,222.0,1323.0,1349.0,635.0,700.0,2049.0,537.0
Georgia,0.0,0.0,1.0,22.0,25.0,85.0,261.0,116.0,41.0,58.0,281.0,73.0
Georgia,0.0,0.0,41.0,154.0,222.0,250.0,629.0,953.0,379.0,385.0,2408.0,460.0
Georgia,0.0,0.0,0.0,15.0,13.0,14.0,46.0,63.0,16.0,29.0,61.0,13.0
Georgia,0.0,0.0,15.0,150.0,67.0,41.0,85.0,108.0,105.0,89.0,275.0,43.0
Georgia,0.0,0.0,1.0,13.0,14.0,38.0,41.0,89.0,90.0,88.0,148.0,65.0
Georgia,0.0,0.0,10.0,51.0,48.0,32.0,149.0,380.0,160.0,96.0,242.0,90.0
Georgia,0.0,0.0,335.0,1691.0,1708.0,2107.0,6286.0,4428.0,2304.0,2728.0,6058.0,1837.0
Georgia,0.0,0.0,7.0,75.0,104.0,67.0,351.0,386.0,175.0,145.0,274.0,77.0
Georgia,0.0,0.0,2.0,24.0,25.0,49.0,86.0,139.0,106.0,209.0,430.0,29.0
Georgia,0.0,0.0,6.0,123.0,50.0,31.0,29.0,47.0,54.0,39.0,109.0,26.0
Georgia,0.0,0.0,462.0,1043.0,265.0,133.0,668.0,414.0,174.0,153.0,401.0,193.0
Georgia,0.0,0.0,50.0,269.0,224.0,374.0,1328.0,922.0,428.0,602.0,1525.0,451.0
Georgia,0.0,0.0,28.0,185.0,25.0,22.0,82.0,72.0,88.0,56.0,133.0,18.0
Georgia,0.0,0.0,0.0,5.0,112.0,67.0,36.0,15.0,6.0,5.0,33.0,26.0
Georgia,0.0,0.0,4.0,31.0,39.0,67.0,473.0,454.0,385.0,407.0,352.0,54.0
Georgia,0.0,0.0,0.0,23.0,52.0,29.0,214.0,153.0,206.0,90.0,426.0,70.0
Georgia,0.0,0.0,1.0,20.0,6.0,89.0,275.0,367.0,306.0,147.0,219.0,36.0
Georgia,0.0,0.0,0.0,4.0,1.0,18.0,179.0,163.0,65.0,57.0,70.0,7.0
Georgia,0.0,0.0,5.0,24.0,15.0,53.0,169.0,180.0,235.0,159.0,193.0,64.0
Georgia,0.0,0.0,45.0,131.0,59.0,106.0,577.0,655.0,304.0,295.0,1125.0,268.0
Georgia,0.0,0.0,35.0,109.0,121.0,249.0,692.0,1071.0,942.0,884.0,1515.0,352.0
Georgia,0.0,0.0,47.0,251.0,214.0,316.0,1030.0,1233.0,1023.0,774.0,2042.0,587.0
Georgia,0.0,0.0,4.0,14.0,28.0,147.0,157.0,204.0,204.0,201.0,288.0,78.0
Georgia,0.0,0.0,570.0,2241.0,1713.0,2441.0,10681.0,7245.0,2793.0,3971.0,9139.0,2621.0
Georgia,0.0,0.0,1.0,67.0,85.0,31.0,300.0,266.0,77.0,235.0,226.0,70.0
Georgia,0.0,0.0,0.0,0.0,1.0,6.0,14.0,12.0,6.0,12.0,29.0,6.0
Georgia,0.0,0.0,17.0,38.0,60.0,673.0,1462.0,791.0,445.0,300.0,538.0,117.0
Georgia,0.0,0.0,16.0,76.0,71.0,217.0,605.0,542.0,343.0,581.0,1050.0,202.0
Georgia,0.0,0.0,1.0,62.0,47.0,82.0,202.0,273.0,118.0,86.0,142.0,38.0
Georgia,0.0,0.0,7.0,47.0,14.0,30.0,138.0,199.0,74.0,73.0,150.0,51.0
Georgia,0.0,0.0,238.0,1549.0,1993.0,4302.0,9048.0,7122.0,3395.0,3455.0,8804.0,2726.0
Georgia,0.0,0.0,2.0,255.0,263.0,158.0,333.0,330.0,333.0,232.0,447.0,191.0
Georgia,0.0,0.0,66.0,1266.0,1135.0,720.0,2185.0,2342.0,1659.0,1464.0,1922.0,837.0
Georgia,0.0,0.0,0.0,45.0,150.0,17.0,68.0,79.0,35.0,23.0,77.0,44.0
Georgia,0.0,0.0,4.0,23.0,16.0,30.0,116.0,143.0,155.0,185.0,675.0,64.0
Georgia,0.0,0.0,4.0,56.0,31.0,233.0,283.0,118.0,74.0,56.0,188.0,52.0
Georgia,0.0,0.0,4.0,6.0,20.0,29.0,196.0,157.0,109.0,79.0,242.0,108.0
Georgia,0.0,0.0,1.0,9.0,24.0,14.0,80.0,43.0,26.0,43.0,150.0,43.0
Georgia,0.0,0.0,78.0,414.0,198.0,513.0,1692.0,1522.0,864.0,1078.0,2399.0,730.0
Georgia,0.0,0.0,29.0,194.0,143.0,263.0,1085.0,915.0,534.0,560.0,1152.0,334.0
Georgia,0.0,0.0,3.0,12.0,13.0,36.0,88.0,69.0,84.0,55.0,84.0,24.0
Georgia,0.0,0.0,8.0,85.0,91.0,186.0,542.0,585.0,527.0,433.0,969.0,336.0
Georgia,0.0,0.0,2.0,19.0,15.0,32.0,53.0,74.0,27.0,27.0,232.0,64.0
Georgia,0.0,0.0,0.0,17.0,20.0,73.0,239.0,292.0,83.0,85.0,160.0,27.0
Georgia,0.0,0.0,2.0,12.0,29.0,55.0,319.0,244.0,143.0,54.0,142.0,48.0
Georgia,0.0,0.0,1.0,15.0,3.0,85.0,121.0,89.0,115.0,43.0,27.0,3.0
Georgia,0.0,0.0,1.0,48.0,33.0,8.0,125.0,121.0,79.0,26.0,88.0,8.0
Georgia,0.0,0.0,3.0,25.0,9.0,36.0,180.0,199.0,108.0,94.0,144.0,42.0
Georgia,0.0,0.0,3.0,35.0,29.0,48.0,104.0,104.0,49.0,58.0,285.0,55.0
Georgia,0.0,0.0,0.0,8.0,13.0,111.0,80.0,35.0,48.0,25.0,81.0,14.0
Georgia,0.0,0.0,13.0,47.0,46.0,61.0,539.0,636.0,319.0,370.0,597.0,130.0
Georgia,0.0,0.0,89.0,229.0,43.0,27.0,113.0,162.0,37.0,55.0,204.0,91.0
Georgia,0.0,0.0,5.0,32.0,45.0,39.0,454.0,355.0,195.0,165.0,274.0,59.0
Georgia,0.0,0.0,4.0,8.0,4.0,21.0,87.0,72.0,17.0,24.0,88.0,12.0
Georgia,0.0,0.0,1.0,4.0,11.0,27.0,71.0,69.0,69.0,26.0,57.0,17.0
Georgia,0.0,0.0,21.0,134.0,147.0,897.0,1695.0,598.0,428.0,602.0,1865.0,377.0
Georgia,0.0,0.0,8.0,36.0,55.0,40.0,152.0,410.0,225.0,137.0,229.0,80.0
Georgia,0.0,0.0,2.0,77.0,22.0,14.0,56.0,33.0,30.0,21.0,84.0,22.0
Georgia,0.0,0.0,3.0,21.0,30.0,38.0,229.0,214.0,169.0,108.0,345.0,130.0
Georgia,0.0,0.0,0.0,42.0,15.0,22.0,57.0,34.0,22.0,13.0,43.0,8.0
